3.73 65.09 0.0 0.0 0.0 0.0 40.09 0.05 0.31 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
22.03 0.0 0.0 9.83 63.44 29.75 0.0 11.37 16.33 2.91 0.0 0.0 3.84 0.0 0.0 24.62 1.81 0.0 0.0 0.0 8.52 4.73 0.0 0.0 0.0 0.71 1.21 0.0 0.0 0.0
0.0 2.28 21.24 0.0 0.0 0.0 0.0 22.43 0.24 1.58 16.04 0.0 0.0 0.0 2.72 0.0 0.0 0.0 0.0 0.0 18.71 0.0 0.0 0.0 7.7 1.03 12.51 24.69 0.0 0.0
0.0 24.88 0.51 6.46 0.0 17.69 0.41 0.0 0.0 0.0 0.0 44.7 0.0 9.17 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 26.96 14.98 34.41 28.1 2.36 0.0 0.0 0.0
0.0 0.0 4.96 12.16 0.0 0.0 0.0 0.0 0.0 47.84 20.83 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.24 0.0 1.13 3.59 19.78 0.0
0.0 0.0 0.0 0.0 0.0 0.0 0.0 39.35 30.69 0.0 0.0 0.0 29.21 0.7 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.65 16.62 0.0 0.0 6.83
0.0 7.59 12.46 3.28 27.4 0.0 0.0 0.0 0.0 76.32 6.11 26.98 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
8.84 0.0 9.85 10.68 76.32 0.0 0.0 0.0 0.03 13.7 7.71 32.83 0.55 4.47 0.63 21.7 11.88 20.36 28.29 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
0.0 0.0 0.0 1.71 1.9 0.0 16.53 3.74 0.0 10.19 9.35 12.58 17.51 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
0.0 0.0 0.97 2.1 34.62 0.0 0.0 0.0 0.0 32.62 2.55 0.0 0.0 0.0 0.0 25.99 5.99 1.58 0.0 0.0 0.0 0.0 33.2 0.0 1.98 5.13 0.0 0.0 0.0 0.0
15.94 0.0 8.89 0.0 0.0 2.13 44.55 5.14 0.0 0.0 0.0 0.0 76.32 31.92 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.03 3.23 0.0 29.56 0.88 59.71 2.02 0.0 0.0
3.45 0.0 0.0 7.82 28.34 76.32 1.17 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 68.02 1.14 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
